,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,100,"[200, 110, 148, 322]",0.6601411161000642,0.735931384578768,0.678831805585163,0.7062255571121228
1,200,"[200, 110, 148, 322]",0.6600384862091084,0.7357734046536791,0.6788744404178214,0.7061742709311631
2,300,"[200, 110, 148, 322]",0.6601411161000642,0.7358437099581752,0.6790023449157963,0.70627473457852
3,400,"[200, 110, 148, 322]",0.660192431045542,0.7358667620333452,0.6790876145811128,0.7063315986340413
4,500,"[200, 110, 148, 322]",0.6600898011545862,0.735948548381905,0.6786612662545299,0.7061378813868303
5,800,"[200, 110, 148, 322]",0.6601411161000642,0.7358866871641843,0.6789170752504796,0.7062490767025766
6,1000,"[200, 110, 148, 322]",0.6600898011545862,0.7358617274253074,0.6788318055851631,0.7061909698347739
