,Max_depth,N_estimators,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,1,"[50, 100, 150]",50,"[89, 221, 43, 427]",0.6557023733162284,0.6541396787006736,0.9079513962907695,0.7604218416903837
1,1,"[50, 100, 150]",100,"[87, 223, 41, 429]",0.6555484284797948,0.6543098495457607,0.9066297164783629,0.7600749932528866
2,1,"[50, 100, 150]",150,"[90, 220, 43, 427]",0.6559846055163566,0.6547278505695872,0.9062886378170966,0.7602372409451877
3,1,"[50, 100, 150]",50,"[123, 187, 67, 403]",0.6738165490699166,0.6858840209253644,0.8449797484544874,0.7571578404503085
4,1,"[50, 100, 150]",100,"[124, 186, 68, 402]",0.6742014111610006,0.6862916837279973,0.8448092091238543,0.7573366869440994
5,1,"[50, 100, 150]",150,"[124, 186, 68, 402]",0.6738678640153944,0.6860618415628102,0.8445534001279045,0.7570931867615306
6,1,"[50, 100, 150]",50,"[149, 161, 78, 392]",0.6790506735086594,0.6967541362584543,0.8263909614154764,0.7560422890202769
7,1,"[50, 100, 150]",100,"[150, 160, 78, 392]",0.6787940987812701,0.696616701370839,0.8260498827542102,0.7558181511094377
8,1,"[50, 100, 150]",150,"[150, 160, 79, 391]",0.6791789608723541,0.6973184694965644,0.8250692816030696,0.7558202476994191
9,2,"[50, 100, 150]",50,"[149, 161, 82, 388]",0.6805388069275177,0.7009433451051755,0.8182903432104028,0.7550815313309486
10,2,"[50, 100, 150]",100,"[152, 158, 85, 385]",0.6808210391276459,0.7011989593735309,0.8183756128757194,0.7552639629375165
11,2,"[50, 100, 150]",150,"[153, 157, 85, 385]",0.6807440667094291,0.7011690228457749,0.8182477083777446,0.7551915377548429
12,2,"[50, 100, 150]",50,"[163, 147, 92, 378]",0.6836433611289288,0.7090537184333705,0.8043913877638031,0.7537149803123437
13,2,"[50, 100, 150]",100,"[165, 145, 92, 378]",0.6842334830019243,0.7094941830791985,0.8048603709230442,0.7541684643324775
14,2,"[50, 100, 150]",150,"[164, 146, 91, 379]",0.6849775497113534,0.7099077905247191,0.8058409720741846,0.7548297293242003
15,2,"[50, 100, 150]",50,"[169, 141, 99, 371]",0.6859012187299551,0.7136714798557389,0.7984225111916435,0.7536640784613932
16,2,"[50, 100, 150]",100,"[170, 140, 97, 373]",0.6862347658755613,0.713922429563649,0.7986783201875932,0.7539202229461275
17,2,"[50, 100, 150]",150,"[172, 138, 96, 374]",0.68674791533034,0.7142902295495813,0.7991473033468344,0.7543335063995545
18,3,"[50, 100, 150]",50,"[160, 150, 88, 382]",0.6831815266196279,0.7098278112970429,0.8009806011511404,0.7526513772258824
19,3,"[50, 100, 150]",100,"[161, 149, 89, 381]",0.683592046183451,0.7099568632624967,0.8017906629716478,0.7530825526432963
20,3,"[50, 100, 150]",150,"[161, 149, 89, 381]",0.6831815266196279,0.7097818213889167,0.8011085056491154,0.7526829898174524
21,3,"[50, 100, 150]",50,"[167, 143, 100, 370]",0.6863887107119948,0.7147708295375534,0.7968876572159453,0.7535932881438117
22,3,"[50, 100, 150]",100,"[170, 140, 99, 371]",0.6865169980756896,0.7151555348992333,0.7962481347260711,0.7535192011900277
23,3,"[50, 100, 150]",150,"[167, 143, 100, 370]",0.686722257857601,0.7151735531997977,0.7967597527179706,0.7537594548430973
24,3,"[50, 100, 150]",50,"[173, 137, 100, 370]",0.688313021167415,0.718066191175734,0.7937326795992325,0.7539983163712775
25,3,"[50, 100, 150]",100,"[174, 136, 100, 370]",0.6882617062219372,0.7181273915358046,0.7934342357706246,0.7538992649758726
26,3,"[50, 100, 150]",150,"[176, 134, 101, 369]",0.688338678640154,0.7183128020496303,0.793178426774675,0.7538848257326812
27,4,"[50, 100, 150]",50,"[168, 142, 101, 369]",0.6861321359846055,0.7148920424483081,0.7958644212321466,0.7532002555870347
28,4,"[50, 100, 150]",100,"[168, 142, 103, 367]",0.6861321359846055,0.7148545485174513,0.7959496908974633,0.7532180254987411
29,4,"[50, 100, 150]",150,"[166, 144, 101, 369]",0.6857472738935215,0.7146566370768944,0.7953954380729055,0.7528622527301021
30,4,"[50, 100, 150]",50,"[172, 138, 100, 370]",0.6874919820397691,0.7169404273235749,0.7943295672564485,0.753650001597604
31,4,"[50, 100, 150]",100,"[169, 141, 100, 370]",0.6874663245670302,0.7170627932464921,0.793945853762524,0.7535438066519429
32,4,"[50, 100, 150]",150,"[169, 141, 101, 369]",0.6877485567671584,0.7171812313503848,0.7944148369217651,0.7538220539359712
33,4,"[50, 100, 150]",50,"[172, 138, 101, 369]",0.6874919820397691,0.717914926784371,0.7918567469622683,0.7530723442143361
34,4,"[50, 100, 150]",100,"[174, 136, 102, 368]",0.6873380372033354,0.7180165351262712,0.7911745896397356,0.7528199836470028
35,4,"[50, 100, 150]",150,"[173, 137, 104, 366]",0.6870044900577292,0.7177235497503781,0.7910040503091025,0.7525809118724845
