,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[117, 193, 65, 405]",0.6690699166132136,0.6994035802498775,0.7901939884885951,0.7418298891552747
1,0.0005,"[143, 167, 90, 380]",0.6773059653624118,0.7040296854556756,0.8002558089959496,0.749027296987084
2,0.0008,"[140, 170, 85, 385]",0.678024374599102,0.7074043623585664,0.7931357919420166,0.747756895142322
3,0.001,"[141, 169, 86, 384]",0.6791533033996152,0.7065649088303436,0.7986783201875932,0.749725403337532
4,0.002,"[153, 157, 95, 375]",0.680076972418217,0.7062001446935902,0.8020891068002559,0.7510908050862811
5,0.003,"[160, 150, 98, 372]",0.6812315586914689,0.7072649466964332,0.8025580899594967,0.7518878183158496
6,0.004,"[161, 149, 98, 372]",0.6804361770365619,0.7043156479026327,0.8084416968663399,0.7527766748732149
7,0.005,"[158, 152, 97, 373]",0.6785118665811417,0.7017304909400803,0.8101897250053295,0.752051863529015
8,0.01,"[137, 173, 82, 388]",0.6715330339961514,0.6881094547755946,0.8307823491792796,0.7527246751586232
