,Alpha,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,50,"[176, 134, 108, 362]",0.6834124438742784,0.7111344170611451,0.7982946066936687,0.7521620225195302
1,0.0001,100,"[167, 143, 101, 369]",0.6831558691468891,0.7105385298914701,0.7991473033468343,0.7522202572460326
2,0.0001,150,"[166, 144, 100, 370]",0.6832071840923668,0.7102642595034923,0.8,0.7524481383389849
3,0.001,50,"[164, 146, 99, 371]",0.6830532392559332,0.710447811432255,0.7990193988488594,0.7521230182647456
4,0.001,100,"[167, 143, 99, 371]",0.6829762668377165,0.7101603612959444,0.7995736516734171,0.7522066777269316
5,0.001,150,"[168, 142, 99, 371]",0.6830532392559332,0.7102075998275004,0.7996589213387336,0.7522711472935153
6,0.01,50,"[142, 168, 86, 384]",0.6705323925593328,0.687848921339157,0.8285227030483906,0.7516590823360703
7,0.01,100,"[142, 168, 86, 384]",0.6707119948685054,0.6882445828995938,0.8277979108931998,0.7515970613772323
8,0.01,150,"[142, 168, 85, 385]",0.6709685695958949,0.688317025822652,0.8283521637177573,0.7518676280078701
