,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,100,"[202, 108, 164, 306]",0.654239897370109,0.7429988458729976,0.6504370070347474,0.6936435410893647
1,200,"[202, 108, 164, 306]",0.654265554842848,0.7429403477022032,0.6506075463653805,0.6937150546642326
2,300,"[202, 108, 164, 306]",0.6537780628608081,0.7425133329599629,0.6501385632061394,0.6932621671585204
3,400,"[202, 108, 164, 306]",0.6542142398973702,0.7428683680863255,0.6506075463653804,0.693683393780948
4,500,"[202, 108, 164, 306]",0.6541629249518921,0.7428432173626913,0.6505222767000639,0.6936240437254855
5,800,"[202, 108, 164, 306]",0.6541116100064144,0.7427234481189477,0.6506075463653804,0.693620050038075
6,1000,"[202, 108, 164, 306]",0.6540859525336754,0.7427107356450962,0.6505649115327221,0.6935904338678257
