,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[157, 153, 110, 360]",0.6716356638871072,0.7106338482333298,0.7666595608612237,0.7374947570613701
1,0.0005,"[171, 139, 126, 344]",0.6853624118024375,0.7133291965452715,0.798337241526327,0.7533025335046857
2,0.0008,"[176, 134, 128, 342]",0.6866196279666454,0.7149731515135234,0.7973566403751866,0.7538139989340824
3,0.001,"[140, 170, 80, 390]",0.6874150096215523,0.7140755895413522,0.8018332978043061,0.755325285332902
4,0.002,"[163, 147, 97, 373]",0.6872867222578576,0.7118350282719685,0.807418460882541,0.756516522922126
5,0.003,"[167, 143, 102, 368]",0.68674791533034,0.7111067954547325,0.8076316350458326,0.7562765792718036
6,0.004,"[147, 163, 86, 384]",0.6856959589480436,0.7086919482207147,0.8111703261564699,0.7564693103748478
7,0.005,"[155, 155, 90, 380]",0.6843361128928801,0.7060920481069389,0.8145384779364739,0.7564418391393402
8,0.01,"[140, 170, 87, 383]",0.6733803720333547,0.6903118064950445,0.829332764868898,0.7534578942952028
