,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,"[204, 106, 160, 310]","[198, 113, 161, 308]","[207, 104, 148, 321]","[218, 93, 148, 321]","[207, 104, 167, 302]","[197, 113, 169, 300]",[2047 1057 1629 3062],[2044 1060 1630 3061],[2043 1061 1622 3069],[2051 1053 1636 3055],[2051 1053 1651 3040]
