,Alpha,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,50,"[164, 146, 94, 376]",0.6870044900577293,0.7157886941884023,0.7959496908974633,0.753735676493742
1,0.0001,100,"[162, 148, 96, 374]",0.6864143681847338,0.7144669816202368,0.797740353869111,0.7538029859378941
2,0.0001,150,"[164, 146, 94, 376]",0.6875946119307248,0.7150202659385949,0.7995736516734172,0.7549301733108842
3,0.001,50,"[167, 143, 97, 373]",0.6869531751122515,0.7140028616144265,0.8004263483265828,0.7547482383180879
4,0.001,100,"[166, 144, 99, 371]",0.6869275176395127,0.7136201712740962,0.8013643146450651,0.7549508278690321
5,0.001,150,"[166, 144, 97, 373]",0.6871071199486851,0.7136152256463975,0.8018759326369643,0.7551751605688705
6,0.01,50,"[135, 175, 84, 386]",0.6716869788325851,0.6883026497616721,0.8305691750159883,0.7527720683464856
7,0.01,100,"[139, 171, 85, 385]",0.6721744708146247,0.688698075141476,0.8307823491792794,0.7530967644656305
8,0.01,150,"[142, 168, 85, 385]",0.672123155869147,0.6888226630119823,0.8302280963547218,0.7529427766751805
