,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,"[201, 109, 152, 318]","[193, 118, 156, 313]","[214, 97, 143, 326]","[215, 96, 144, 325]","[208, 103, 162, 307]","[199, 111, 154, 315]",[2046 1058 1593 3098],[2042 1062 1598 3093],[2034 1070 1626 3065],[2055 1049 1627 3064],[2059 1045 1637 3054]
