,Max_depth,N_estimators,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,1,"[50, 100, 150]",50,"[82, 228, 40, 430]",0.6552148813341886,0.6531799695210291,0.9105521210829247,0.760685664137581
1,1,"[50, 100, 150]",100,"[82, 228, 40, 430]",0.6553688261706222,0.6536751680163555,0.9088467277765935,0.7604248227726272
2,1,"[50, 100, 150]",150,"[84, 226, 40, 430]",0.6557536882617062,0.6540807593796567,0.9083777446173524,0.7605347129758224
3,1,"[50, 100, 150]",50,"[142, 168, 76, 394]",0.6772033354714561,0.6893514160704046,0.8439138776380302,0.7588411174896907
4,1,"[50, 100, 150]",100,"[143, 167, 78, 392]",0.6774599101988453,0.689683543285932,0.8436154338094223,0.7589219342629241
5,1,"[50, 100, 150]",150,"[143, 167, 76, 394]",0.6774342527261064,0.6898060052734145,0.8431464506501811,0.7588058549649659
6,1,"[50, 100, 150]",50,"[150, 160, 91, 379]",0.6809493264913407,0.6981877970705285,0.8275847367299083,0.7573990927264385
7,1,"[50, 100, 150]",100,"[151, 159, 90, 380]",0.6814368184733804,0.6985797997029127,0.8278405457258581,0.7577368262026326
8,1,"[50, 100, 150]",150,"[149, 161, 87, 383]",0.6817703656189866,0.6987488340976376,0.828309528885099,0.7580327434558835
9,2,"[50, 100, 150]",50,"[155, 155, 95, 375]",0.6843874278383579,0.7044051872360114,0.8193988488595181,0.7575625766953905
10,2,"[50, 100, 150]",100,"[155, 155, 95, 375]",0.6849262347658756,0.7046777700183309,0.8201662758473672,0.7580483929557642
11,2,"[50, 100, 150]",150,"[154, 156, 93, 377]",0.6850545221295702,0.7045818881580337,0.8208057983372414,0.75826590432128
12,2,"[50, 100, 150]",50,"[163, 147, 103, 367]",0.6879794740218088,0.7117539390538938,0.8092517586868473,0.7573773047607164
13,2,"[50, 100, 150]",100,"[164, 146, 101, 369]",0.6885439384220654,0.7122618150343156,0.8094649328501387,0.7577580011964338
14,2,"[50, 100, 150]",150,"[164, 146, 101, 369]",0.6882103912764592,0.7120099296076662,0.8092091238541889,0.7575030677249501
15,2,"[50, 100, 150]",50,"[165, 145, 103, 367]",0.6909557408595253,0.716279356053996,0.8055425282455767,0.7582929807716142
16,2,"[50, 100, 150]",100,"[165, 145, 103, 367]",0.6905708787684413,0.7160681124060647,0.8050309102536772,0.757947536717112
17,2,"[50, 100, 150]",150,"[164, 146, 103, 367]",0.6907248236048749,0.7161325483374121,0.8052867192496269,0.7580972284934362
18,3,"[50, 100, 150]",50,"[163, 147, 101, 369]",0.688697883258499,0.7132207977732687,0.8073331912172245,0.7573642546584649
19,3,"[50, 100, 150]",100,"[165, 145, 100, 370]",0.68867222578576,0.7131452627104523,0.8074610957151993,0.7573780699824214
20,3,"[50, 100, 150]",150,"[164, 146, 101, 369]",0.688697883258499,0.7131244792071906,0.8075890002131741,0.7574224979734953
21,3,"[50, 100, 150]",50,"[163, 147, 103, 367]",0.6931622835150737,0.7193568824316613,0.8036665956086123,0.7591779674104668
22,3,"[50, 100, 150]",100,"[164, 146, 103, 367]",0.6931366260423348,0.7195637908350501,0.8030697079513963,0.7590267014606189
23,3,"[50, 100, 150]",150,"[164, 146, 103, 367]",0.693110968569596,0.7194692474697166,0.8032402472820295,0.7590503315692199
24,3,"[50, 100, 150]",50,"[163, 147, 105, 365]",0.695035279025016,0.7219954581215615,0.8020891068002559,0.7599371269854496
25,3,"[50, 100, 150]",100,"[165, 145, 106, 364]",0.6951635663887107,0.7225111918974688,0.8011511404817735,0.7598005124240845
26,3,"[50, 100, 150]",150,"[164, 146, 106, 364]",0.6951892238614497,0.7224361217124742,0.8014069494777234,0.7598741427755062
27,4,"[50, 100, 150]",50,"[162, 148, 102, 368]",0.6913149454778705,0.7177013704269812,0.8028565337881048,0.7578939540115495
28,4,"[50, 100, 150]",100,"[164, 146, 103, 367]",0.6913406029506094,0.7178436506587855,0.8025580899594968,0.7578405228088092
29,4,"[50, 100, 150]",150,"[165, 145, 100, 370]",0.691058370750481,0.7177248824669983,0.8020891068002559,0.757565152469216
30,4,"[50, 100, 150]",50,"[162, 148, 104, 366]",0.6950096215522772,0.7218993607725949,0.802259646130889,0.7599604284378733
31,4,"[50, 100, 150]",100,"[163, 147, 104, 366]",0.6950865939704939,0.7221017784008745,0.8019612023022809,0.7599389059645322
32,4,"[50, 100, 150]",150,"[163, 147, 104, 366]",0.6951635663887107,0.722322010161587,0.8016201236410148,0.7599074342860903
33,4,"[50, 100, 150]",50,"[165, 145, 103, 367]",0.6964977549711354,0.7239394425697424,0.8011937753144318,0.7606093777121556
34,4,"[50, 100, 150]",100,"[164, 146, 105, 365]",0.6959589480436177,0.7235615239398683,0.8006821573225326,0.760169031572716
35,4,"[50, 100, 150]",150,"[164, 146, 106, 364]",0.6961128928800513,0.7238155033986062,0.800468983159241,0.7602134924388937
