,Max_depth,N_estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,3,50,"[162, 148, 102, 368]",0.6875689544579859,0.7129076444323933,0.8050309102536772,0.7561725851969975
1,3,75,"[166, 144, 105, 365]",0.6903656189865298,0.7167757163532966,0.8026433596248135,0.7572810039820803
2,3,100,"[168, 142, 103, 367]",0.6917254650416933,0.7185919761853345,0.8017053933063313,0.757874989810426
3,3,125,"[166, 144, 109, 361]",0.693110968569596,0.7208007723428704,0.7998720955020251,0.7582805811003563
4,3,150,"[166, 144, 106, 364]",0.6938293778062861,0.7215791859299173,0.7998720955020252,0.7587100306033377
5,4,50,"[161, 149, 100, 370]",0.6884413085311096,0.7162937621537109,0.7985930505222767,0.7552065023994611
6,4,75,"[163, 147, 103, 367]",0.691109685695959,0.7187842296926819,0.7995310168407588,0.7570096705572099
7,4,100,"[161, 149, 102, 368]",0.6927774214239897,0.7212406781426187,0.7978682583670859,0.7576211687869152
8,4,125,"[163, 147, 101, 369]",0.6933162283515075,0.722322021087426,0.7966318482199958,0.7576580400574563
9,4,150,"[168, 142, 103, 367]",0.6929826812059012,0.7223576552415133,0.7956512470688553,0.7572333472459081
10,5,50,"[160, 150, 102, 368]",0.6892880051314947,0.71904542960765,0.7939032189298656,0.7546211905081103
11,5,75,"[164, 146, 101, 369]",0.6916228351507376,0.7210800652738045,0.7951396290769559,0.756300175227364
12,5,100,"[163, 147, 101, 369]",0.69228992944195,0.7219614982469629,0.7947559155830313,0.7566110960710901
13,5,125,"[165, 145, 102, 368]",0.691468890314304,0.7217703226633343,0.7930078874440418,0.7557136630694092
14,5,150,"[164, 146, 105, 365]",0.6912379730596536,0.7219854997543838,0.7918567469622682,0.7553082173422905
15,6,50,"[159, 151, 106, 364]",0.6872354073123799,0.7191617938508127,0.7880196120230227,0.752015695203569
16,6,75,"[164, 146, 109, 361]",0.688338678640154,0.7198321831158199,0.7893412918354296,0.7529849460843725
17,6,100,"[169, 141, 112, 358]",0.6885952533675433,0.7206260937975826,0.788062246855681,0.7528356405963774
18,6,125,"[168, 142, 112, 358]",0.6878511866581142,0.7207608156550045,0.7857173310594756,0.7518367857380994
19,6,150,"[170, 140, 114, 356]",0.6865169980756896,0.7198306912293095,0.7843956512470689,0.7507253414539375
20,7,50,"[165, 145, 106, 364]",0.6842078255291854,0.7177784369130329,0.783201875932637,0.7490627132440968
21,7,75,"[166, 144, 108, 362]",0.6846696600384862,0.7180274769045399,0.7838413984225111,0.7494893112392035
22,7,100,"[163, 147, 108, 362]",0.6849262347658756,0.7185454903838636,0.7832445107652953,0.7494989854641172
23,7,125,"[161, 149, 110, 360]",0.6841565105837074,0.7186243953333741,0.7809422298017481,0.7484871030846356
24,7,150,"[163, 147, 113, 357]",0.6832328415651059,0.7180748692635015,0.7797910893199743,0.7476598178847533
