,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[131, 179, 79, 391]",0.6674791533033996,0.701633771300244,0.7788104881688339,0.7381009574423649
1,0.0005,"[174, 136, 121, 349]",0.6844387427838359,0.714590513606973,0.792581539117459,0.75133789375281
2,0.0008,"[144, 166, 83, 387]",0.6855676715843491,0.7131978805922097,0.7991899381794927,0.7536113754890233
3,0.001,"[140, 170, 78, 392]",0.687543296985247,0.7162037358478389,0.7966318482199958,0.7541951804246037
4,0.002,"[154, 156, 95, 375]",0.6855933290570878,0.7103145010928442,0.8066936687273503,0.755365559963282
5,0.003,"[162, 148, 101, 369]",0.6837459910198845,0.7095057808529339,0.8035813259432958,0.7535874215521878
6,0.004,"[165, 145, 97, 373]",0.6850545221295704,0.7073757819886263,0.813003623960776,0.7565094958156557
7,0.005,"[155, 155, 91, 379]",0.683566388710712,0.7051141806688656,0.8151353655936902,0.7561241719409022
8,0.01,"[132, 178, 84, 386]",0.6731494547787042,0.689755626458154,0.830398635685355,0.7535643133794545
