,0
0,10
1,10
2,10
3,9
4,10
5,10
6,9
7,10
8,10
9,10
10,10
11,10
12,10
13,10
14,10
15,9
16,7
17,5
18,10
19,8
20,10
21,9
22,9
23,8
24,8
25,10
26,10
27,4
28,10
29,5
30,10
31,7
32,7
33,10
34,5
35,10
36,8
37,5
38,5
39,9
40,8
41,2
42,4
43,9
44,10
45,4
46,6
47,6
48,9
49,7
50,4
51,10
52,2
53,4
54,10
55,6
56,6
57,6
58,10
59,8
60,9
61,7
62,6
63,6
64,7
65,7
66,5
67,4
68,7
69,10
70,10
71,5
72,10
73,7
74,8
75,2
76,3
77,10
