,0
0,9
1,10
2,10
3,8
4,8
5,10
6,10
7,10
8,9
9,10
10,10
11,10
12,10
13,10
14,10
15,10
16,8
17,4
18,9
19,3
20,9
21,7
22,8
23,6
24,5
25,10
26,7
27,8
28,8
29,4
30,8
31,10
32,8
33,10
34,8
35,10
36,8
37,5
38,7
39,10
40,10
41,4
42,4
43,10
44,10
45,8
46,6
47,6
48,9
49,6
50,7
51,9
52,5
53,4
54,9
55,7
56,7
57,8
58,8
59,6
60,10
61,7
62,4
63,5
64,4
65,7
66,5
67,6
68,9
69,10
70,9
71,6
72,10
73,6
74,8
75,6
76,4
77,7
