,0
0,4
1,10
2,10
3,0
4,4
5,10
6,4
7,9
8,2
9,10
10,10
11,8
12,10
13,7
14,6
15,5
16,1
17,0
18,5
19,2
20,3
21,0
22,0
23,1
24,1
25,1
26,1
27,0
28,1
29,0
30,5
31,0
32,1
33,10
34,1
35,10
36,0
37,0
38,1
39,2
40,3
41,0
42,0
43,3
44,10
45,0
46,1
47,1
48,2
49,0
50,0
51,2
52,1
53,0
54,1
55,0
56,0
57,1
58,0
59,1
60,4
61,0
62,1
63,0
64,0
65,0
66,0
67,0
68,0
69,2
70,0
71,0
72,10
73,0
74,0
75,0
76,0
77,2
