,0
0,2
1,9
2,9
3,0
4,2
5,7
6,2
7,9
8,0
9,10
10,10
11,9
12,9
13,6
14,6
15,8
16,1
17,0
18,6
19,1
20,3
21,0
22,0
23,0
24,1
25,1
26,0
27,0
28,0
29,1
30,4
31,0
32,3
33,10
34,1
35,10
36,1
37,0
38,0
39,0
40,1
41,0
42,0
43,7
44,10
45,1
46,0
47,1
48,4
49,1
50,0
51,2
52,0
53,0
54,4
55,0
56,1
57,0
58,0
59,0
60,2
61,0
62,0
63,1
64,1
65,2
66,0
67,0
68,1
69,4
70,2
71,0
72,10
73,0
74,1
75,0
76,0
77,3
