,0
0,9
1,10
2,10
3,6
4,8
5,10
6,9
7,10
8,5
9,10
10,10
11,10
12,10
13,7
14,10
15,9
16,4
17,1
18,9
19,5
20,9
21,1
22,6
23,3
24,5
25,5
26,7
27,2
28,5
29,1
30,5
31,3
32,6
33,10
34,1
35,10
36,3
37,3
38,2
39,4
40,6
41,2
42,2
43,6
44,10
45,2
46,4
47,3
48,7
49,5
50,1
51,9
52,0
53,4
54,8
55,3
56,3
57,2
58,4
59,6
60,8
61,1
62,4
63,1
64,2
65,0
66,1
67,1
68,3
69,6
70,6
71,1
72,10
73,0
74,6
75,1
76,3
77,6
