,0
0,3
1,9
2,9
3,3
4,4
5,8
6,6
7,10
8,0
9,10
10,10
11,7
12,10
13,5
14,7
15,4
16,2
17,0
18,8
19,0
20,3
21,1
22,0
23,0
24,0
25,2
26,2
27,0
28,2
29,0
30,2
31,2
32,0
33,10
34,0
35,10
36,1
37,0
38,0
39,0
40,3
41,0
42,0
43,3
44,10
45,0
46,1
47,1
48,2
49,0
50,0
51,0
52,0
53,1
54,4
55,1
56,0
57,1
58,0
59,1
60,1
61,0
62,0
63,0
64,0
65,0
66,0
67,1
68,0
69,3
70,1
71,0
72,10
73,0
74,2
75,0
76,1
77,3
