,0
0,2
1,8
2,9
3,1
4,2
5,9
6,3
7,10
8,3
9,10
10,10
11,7
12,10
13,8
14,8
15,3
16,1
17,0
18,7
19,0
20,5
21,0
22,2
23,0
24,1
25,4
26,2
27,1
28,3
29,0
30,2
31,1
32,1
33,10
34,0
35,10
36,0
37,0
38,2
39,0
40,1
41,0
42,1
43,1
44,10
45,0
46,0
47,1
48,2
49,0
50,0
51,2
52,0
53,0
54,1
55,0
56,0
57,0
58,1
59,2
60,3
61,0
62,0
63,0
64,0
65,2
66,1
67,0
68,0
69,3
70,1
71,0
72,10
73,0
74,1
75,0
76,1
77,1
