,0
0,7
1,10
2,10
3,4
4,7
5,10
6,7
7,10
8,4
9,10
10,10
11,10
12,10
13,10
14,8
15,10
16,4
17,0
18,10
19,4
20,9
21,1
22,4
23,4
24,2
25,4
26,4
27,2
28,4
29,2
30,9
31,4
32,5
33,10
34,2
35,10
36,6
37,2
38,3
39,4
40,5
41,3
42,3
43,10
44,10
45,2
46,3
47,4
48,9
49,4
50,0
51,4
52,1
53,1
54,7
55,2
56,6
57,6
58,5
59,3
60,10
61,1
62,2
63,1
64,4
65,2
66,2
67,0
68,3
69,9
70,5
71,0
72,10
73,5
74,5
75,1
76,0
77,6
