,0
0,10
1,10
2,10
3,10
4,9
5,10
6,8
7,10
8,7
9,10
10,10
11,10
12,10
13,10
14,10
15,10
16,6
17,2
18,10
19,8
20,10
21,3
22,8
23,8
24,9
25,9
26,7
27,6
28,8
29,4
30,10
31,8
32,8
33,10
34,6
35,10
36,9
37,7
38,6
39,6
40,9
41,7
42,9
43,10
44,10
45,8
46,7
47,6
48,10
49,5
50,3
51,8
52,4
53,4
54,10
55,5
56,7
57,8
58,8
59,9
60,10
61,9
62,5
63,5
64,7
65,6
66,6
67,4
68,5
69,10
70,7
71,7
72,10
73,7
74,6
75,6
76,2
77,9
