,0
0,3
1,9
2,8
3,5
4,8
5,7
6,5
7,9
8,3
9,10
10,9
11,8
12,7
13,2
14,4
15,5
16,4
17,2
18,3
19,2
20,3
21,3
22,2
23,4
24,2
25,1
26,3
27,1
28,10
29,0
30,1
31,3
32,7
33,8
34,1
35,9
36,1
37,1
38,7
39,8
40,4
41,10
42,7
43,1
44,3
45,3
46,3
47,3
48,5
49,1
50,3
51,2
52,1
53,5
54,7
55,3
56,3
57,1
58,2
59,4
60,3
61,10
62,3
63,10
64,6
65,4
66,3
67,4
68,1
69,5
70,5
71,2
72,9
73,2
74,3
75,5
76,2
77,4
78,3
79,10
80,2
81,10
82,8
83,9
84,2
85,2
86,1
87,2
88,1
89,2
90,2
91,3
92,3
