,0
0,2
1,10
2,7
3,5
4,7
5,2
6,4
7,9
8,4
9,10
10,10
11,5
12,10
13,3
14,5
15,4
16,2
17,2
18,4
19,6
20,2
21,3
22,3
23,2
24,3
25,5
26,1
27,4
28,9
29,2
30,3
31,2
32,10
33,9
34,1
35,2
36,1
37,6
38,6
39,8
40,0
41,10
42,5
43,3
44,2
45,4
46,5
47,1
48,4
49,4
50,1
51,3
52,3
53,6
54,9
55,2
56,5
57,3
58,2
59,3
60,5
61,10
62,2
63,10
64,1
65,1
66,2
67,2
68,5
69,1
70,2
71,2
72,9
73,1
74,2
75,4
76,1
77,2
78,4
79,10
80,4
81,10
82,8
83,10
84,4
85,1
86,4
87,1
88,3
89,2
90,4
91,2
92,3
