,0
0,2
1,10
2,9
3,2
4,8
5,7
6,5
7,10
8,4
9,10
10,9
11,8
12,8
13,3
14,8
15,1
16,1
17,3
18,7
19,4
20,2
21,4
22,3
23,1
24,2
25,2
26,2
27,3
28,10
29,2
30,3
31,5
32,6
33,8
34,2
35,5
36,1
37,2
38,3
39,7
40,2
41,10
42,9
43,2
44,1
45,4
46,3
47,2
48,3
49,3
50,2
51,4
52,1
53,5
54,9
55,1
56,2
57,2
58,3
59,2
60,5
61,9
62,5
63,10
64,2
65,2
66,2
67,6
68,6
69,1
70,4
71,3
72,10
73,0
74,4
75,2
76,2
77,3
78,2
79,9
80,3
81,10
82,9
83,9
84,3
85,1
86,1
87,3
88,4
89,4
90,2
91,1
92,1
