,0
0,5
1,10
2,9
3,2
4,9
5,9
6,10
7,10
8,6
9,10
10,10
11,9
12,9
13,6
14,9
15,5
16,6
17,6
18,9
19,4
20,3
21,7
22,5
23,3
24,4
25,4
26,6
27,4
28,10
29,3
30,6
31,7
32,10
33,10
34,4
35,7
36,4
37,6
38,10
39,10
40,5
41,10
42,10
43,7
44,3
45,4
46,5
47,4
48,5
49,8
50,6
51,8
52,4
53,7
54,10
55,4
56,6
57,9
58,5
59,5
60,6
61,9
62,8
63,10
64,4
65,3
66,3
67,6
68,8
69,6
70,7
71,5
72,10
73,3
74,5
75,5
76,6
77,6
78,5
79,10
80,6
81,10
82,9
83,10
84,6
85,2
86,3
87,5
88,6
89,5
90,4
91,4
92,4
