,0
0,1
1,10
2,5
3,3
4,3
5,0
6,2
7,8
8,0
9,10
10,8
11,1
12,4
13,0
14,3
15,1
16,2
17,0
18,1
19,0
20,0
21,0
22,2
23,0
24,1
25,2
26,0
27,2
28,8
29,0
30,2
31,0
32,3
33,4
34,0
35,1
36,0
37,3
38,4
39,4
40,0
41,10
42,1
43,1
44,0
45,1
46,1
47,1
48,0
49,0
50,0
51,0
52,0
53,2
54,9
55,0
56,1
57,1
58,1
59,0
60,2
61,8
62,0
63,9
64,0
65,0
66,0
67,0
68,1
69,1
70,1
71,1
72,6
73,0
74,2
75,3
76,0
77,1
78,0
79,9
80,1
81,10
82,4
83,7
84,2
85,0
86,1
87,0
88,0
89,0
90,1
91,2
92,1
