,0
0,1
1,9
2,4
3,3
4,3
5,2
6,3
7,6
8,1
9,10
10,9
11,3
12,7
13,0
14,2
15,1
16,0
17,0
18,1
19,0
20,0
21,1
22,0
23,0
24,0
25,1
26,0
27,1
28,8
29,0
30,0
31,0
32,5
33,4
34,0
35,3
36,0
37,0
38,2
39,5
40,2
41,7
42,1
43,1
44,1
45,1
46,0
47,0
48,1
49,1
50,0
51,1
52,0
53,0
54,5
55,2
56,1
57,0
58,0
59,0
60,1
61,10
62,2
63,9
64,2
65,2
66,2
67,0
68,0
69,2
70,2
71,0
72,6
73,2
74,1
75,1
76,0
77,1
78,1
79,9
80,0
81,10
82,5
83,9
84,2
85,0
86,0
87,0
88,0
89,1
90,0
91,1
92,0
