,0
0,4
1,10
2,8
3,5
4,9
5,5
6,6
7,9
8,7
9,10
10,10
11,9
12,10
13,6
14,8
15,9
16,9
17,5
18,6
19,7
20,3
21,5
22,8
23,4
24,4
25,6
26,2
27,6
28,10
29,7
30,7
31,7
32,10
33,10
34,3
35,6
36,3
37,8
38,8
39,9
40,1
41,10
42,7
43,5
44,5
45,7
46,7
47,3
48,6
49,6
50,6
51,4
52,4
53,8
54,9
55,5
56,6
57,4
58,3
59,6
60,7
61,10
62,6
63,10
64,2
65,1
66,4
67,7
68,6
69,5
70,5
71,3
72,10
73,2
74,6
75,8
76,6
77,8
78,7
79,10
80,7
81,10
82,10
83,10
84,7
85,4
86,6
87,5
88,6
89,6
90,6
91,4
92,6
