,0
0,6
1,10
2,9
3,3
4,7
5,2
6,8
7,10
8,4
9,10
10,9
11,7
12,8
13,6
14,7
15,4
16,0
17,2
18,5
19,5
20,4
21,6
22,3
23,2
24,2
25,3
26,0
27,2
28,8
29,3
30,3
31,2
32,7
33,9
34,0
35,2
36,1
37,2
38,4
39,7
40,3
41,10
42,7
43,7
44,4
45,1
46,3
47,4
48,2
49,2
50,1
51,3
52,1
53,5
54,6
55,3
56,4
57,4
58,2
59,0
60,5
61,10
62,2
63,10
64,4
65,2
66,4
67,3
68,2
69,4
70,5
71,4
72,10
73,1
74,1
75,3
76,2
77,1
78,2
79,10
80,0
81,10
82,9
83,10
84,3
85,3
86,2
87,4
88,2
89,2
90,0
91,2
92,4
