,0
0,2
1,10
2,8
3,4
4,8
5,4
6,6
7,9
8,4
9,10
10,10
11,7
12,8
13,3
14,8
15,4
16,2
17,1
18,5
19,1
20,3
21,0
22,4
23,2
24,3
25,2
26,2
27,4
28,9
29,1
30,0
31,4
32,8
33,8
34,1
35,4
36,2
37,3
38,3
39,7
40,4
41,10
42,7
43,3
44,1
45,1
46,4
47,5
48,2
49,2
50,3
51,2
52,4
53,5
54,7
55,2
56,4
57,3
58,3
59,4
60,3
61,10
62,0
63,10
64,2
65,2
66,0
67,5
68,1
69,4
70,5
71,4
72,9
73,4
74,2
75,5
76,1
77,2
78,1
79,9
80,2
81,10
82,9
83,10
84,2
85,1
86,6
87,5
88,2
89,4
90,2
91,3
92,5
