,0
0,0
1,10
2,5
3,0
4,4
5,3
6,1
7,5
8,0
9,10
10,7
11,1
12,6
13,2
14,4
15,0
16,0
17,1
18,1
19,2
20,1
21,1
22,0
23,0
24,2
25,1
26,1
27,1
28,9
29,1
30,1
31,0
32,2
33,6
34,0
35,2
36,0
37,1
38,1
39,5
40,0
41,10
42,4
43,1
44,0
45,0
46,0
47,0
48,1
49,2
50,0
51,2
52,0
53,2
54,6
55,0
56,0
57,1
58,0
59,0
60,1
61,8
62,2
63,10
64,0
65,1
66,0
67,1
68,1
69,1
70,2
71,1
72,7
73,0
74,0
75,1
76,0
77,1
78,0
79,8
80,0
81,10
82,6
83,8
84,0
85,1
86,0
87,1
88,1
89,1
90,1
91,0
92,0
