,0
0,1
1,9
2,5
3,1
4,3
5,3
6,4
7,8
8,2
9,10
10,9
11,3
12,5
13,2
14,4
15,3
16,0
17,1
18,0
19,1
20,1
21,0
22,1
23,1
24,1
25,0
26,1
27,0
28,4
29,0
30,0
31,1
32,5
33,3
34,1
35,2
36,0
37,0
38,2
39,4
40,1
41,9
42,2
43,0
44,0
45,1
46,0
47,3
48,0
49,0
50,1
51,0
52,1
53,3
54,4
55,0
56,2
57,0
58,0
59,0
60,1
61,9
62,0
63,10
64,0
65,0
66,0
67,2
68,0
69,2
70,2
71,0
72,7
73,1
74,0
75,3
76,0
77,0
78,0
79,7
80,0
81,10
82,5
83,8
84,0
85,0
86,1
87,1
88,1
89,2
90,0
91,0
92,0
