,0
0,1
1,10
2,4
3,1
4,2
5,0
6,3
7,5
8,0
9,10
10,6
11,2
12,5
13,4
14,3
15,1
16,0
17,0
18,1
19,3
20,0
21,2
22,0
23,1
24,0
25,0
26,0
27,0
28,7
29,2
30,0
31,1
32,4
33,8
34,0
35,0
36,0
37,1
38,2
39,2
40,1
41,10
42,3
43,0
44,2
45,1
46,2
47,1
48,1
49,1
50,0
51,0
52,0
53,1
54,2
55,1
56,1
57,1
58,0
59,0
60,2
61,10
62,0
63,10
64,0
65,1
66,1
67,0
68,1
69,3
70,1
71,1
72,6
73,1
74,1
75,2
76,1
77,1
78,0
79,9
80,0
81,10
82,6
83,9
84,0
85,0
86,0
87,2
88,0
89,1
90,0
91,1
92,1
