,0
0,6
1,10
2,10
3,8
4,9
5,9
6,9
7,9
8,7
9,10
10,10
11,9
12,10
13,7
14,8
15,6
16,6
17,5
18,9
19,7
20,5
21,6
22,6
23,4
24,3
25,5
26,5
27,2
28,10
29,2
30,6
31,5
32,9
33,8
34,4
35,9
36,7
37,7
38,8
39,10
40,7
41,10
42,8
43,6
44,3
45,5
46,5
47,4
48,5
49,4
50,3
51,7
52,4
53,7
54,8
55,6
56,3
57,3
58,4
59,8
60,4
61,10
62,6
63,10
64,6
65,5
66,3
67,6
68,6
69,8
70,8
71,7
72,9
73,4
74,8
75,8
76,3
77,7
78,7
79,10
80,4
81,10
82,10
83,9
84,3
85,2
86,4
87,3
88,5
89,5
90,6
91,3
92,6
