,0
0,6
1,10
2,9
3,8
4,10
5,6
6,7
7,9
8,5
9,10
10,10
11,9
12,8
13,6
14,10
15,8
16,5
17,6
18,9
19,3
20,7
21,0
22,6
23,5
24,4
25,3
26,5
27,7
28,10
29,4
30,4
31,7
32,8
33,10
34,4
35,7
36,3
37,4
38,8
39,9
40,6
41,10
42,9
43,5
44,4
45,4
46,6
47,7
48,5
49,7
50,6
51,5
52,5
53,8
54,7
55,6
56,7
57,8
58,4
59,7
60,4
61,10
62,4
63,10
64,5
65,3
66,5
67,8
68,5
69,7
70,8
71,6
72,10
73,6
74,6
75,7
76,3
77,4
78,3
79,10
80,5
81,10
82,10
83,10
84,2
85,5
86,7
87,7
88,4
89,4
90,4
91,7
92,6
