,N_Estimators,Max_Depth,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,500,5,50,"[139, 171, 81, 389]",0.6840282232200129,0.6949751305789531,0.8464719675975271,0.7632780726579848
1,500,10,50,"[157, 153, 94, 376]",0.6959589480436177,0.7187911234286688,0.8127478149648262,0.7628865042238817
2,500,15,50,"[156, 154, 96, 374]",0.6943938422065427,0.7191186225875699,0.8076316350458324,0.760807256146518
