,N_Estimators,Max_Depth,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,300,5,50,"[154, 156, 84, 386]",0.6843617703656191,0.7037083820553587,0.8213174163291409,0.7579761225570574
1,300,10,50,"[165, 145, 96, 374]",0.6915971776779988,0.7187913959687104,0.8008526966531656,0.7576041433576293
2,300,15,50,"[168, 142, 99, 371]",0.6886209108402823,0.7188682136583558,0.7925389042848007,0.7539022304616265
