,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,12,50,"[1026, 30, 337, 56]",0.7428117882531575,0.579730296493867,0.1881394756935607,0.28391218413740393
1,12,100,"[1009, 47, 321, 72]",0.7422458416729933,0.5761791991330657,0.18844489692033592,0.28358615053001707
2,12,150,"[1009, 47, 321, 72]",0.7419145558699702,0.5732474463808238,0.1890048358360906,0.28423262142514594
3,14,50,"[1026, 30, 337, 56]",0.7424666988750086,0.578716548518687,0.18584881649274626,0.2810517573749582
4,14,100,"[1009, 47, 321, 72]",0.7420940023466078,0.5752001094093703,0.1883939933825401,0.28337838980650965
5,14,150,"[1009, 47, 321, 72]",0.7419007522948443,0.5740983698161023,0.1870195978620514,0.281977598018435
6,16,50,"[1026, 30, 337, 56]",0.742342466698875,0.5785318790258092,0.18477984219903282,0.27982279566782003
7,16,100,"[1009, 47, 321, 72]",0.7422182345227414,0.5763981704767278,0.18696869432425553,0.28213310494148436
8,16,150,"[1009, 47, 321, 72]",0.7422596452481194,0.5774833588519659,0.18467803512344108,0.27971095258195555
