,Estimators,Learning Rate,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,50,0.5,"[1013, 43, 311, 82]",0.7484160397542963,0.5974708977956092,0.22148129294986002,0.3231534458483621
1,50,0.75,"[1008, 48, 307, 86]",0.7487749327075713,0.595498113005068,0.2294222448460168,0.3312244907583194
2,50,1.0,"[1005, 51, 300, 93]",0.7480709503761475,0.5911172926783792,0.2301348943751591,0.3312849097617546
3,100,0.5,"[1008, 48, 305, 88]",0.7489957899095865,0.5980653219612385,0.22692797149401883,0.3290071124077169
4,100,0.75,"[1005, 51, 303, 90]",0.7485264683553041,0.5938653470200568,0.2299312802239756,0.3314989850948765
5,100,1.0,"[1005, 51, 303, 90]",0.7483884326040445,0.5915078478734828,0.2331891066429117,0.33449319319680393
6,150,0.5,"[1007, 49, 302, 91]",0.7482780040030368,0.5933917621627263,0.22809875286332404,0.3295150980710527
7,150,0.75,"[1005, 51, 301, 92]",0.7481399682517772,0.5906338031907098,0.2321201323491983,0.3332594857333179
8,150,1.0,"[1005, 51, 300, 93]",0.7479467182000138,0.5884510894645897,0.23461440570119624,0.3354654697687272
