,Estimators,Learning Rate,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,50,0.5,"[1009, 47, 309, 84]",0.74918903996135,0.6020556806385888,0.2215321964876559,0.32388203736889337
1,50,0.75,"[1006, 50, 305, 88]",0.7484574504796743,0.5941846608814826,0.22840417409009922,0.3299644535500861
2,50,1.0,"[1008, 48, 303, 90]",0.748526468355304,0.590466784629065,0.23705777551539833,0.3382954989297878
3,100,0.5,"[1007, 49, 304, 89]",0.7492166471116019,0.5971903514984991,0.23100025451768896,0.3331370423103778
4,100,0.75,"[1005, 51, 305, 88]",0.7490924149354683,0.5934791949039357,0.23726138966658183,0.3389949243050817
5,100,1.0,"[1004, 52, 297, 96]",0.7491476292359722,0.590504624153064,0.24448969203359633,0.3458027020450936
6,150,0.5,"[1005, 51, 305, 88]",0.7490372006349645,0.5943742539495914,0.23471621277678797,0.3365334585670236
7,150,0.75,"[1004, 52, 301, 92]",0.7486507005314376,0.5895522633307938,0.2406719266989056,0.34180616361506666
8,150,1.0,"[1001, 55, 296, 97]",0.7486783076816895,0.5872057993333988,0.2464749300076355,0.34721046081981427
