,Alpha,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,50,"[1014, 42, 320, 73]",0.7487059148319414,0.6010803680792274,0.2180198523797404,0.3199488886145355
1,0.0001,100,"[1014, 42, 323, 70]",0.7488025398578232,0.6013528812682398,0.21857979129549507,0.3205980652010246
2,0.0001,150,"[1013, 43, 321, 72]",0.7482780040030368,0.5980477040073798,0.21883430898447442,0.3203956266039518
3,0.001,50,"[1016, 40, 325, 68]",0.748526468355304,0.6074972052223113,0.20524306439297532,0.30681684937540155
4,0.001,100,"[1015, 41, 319, 74]",0.7491062185105942,0.6104319102066535,0.20666836345125988,0.30878867388504455
5,0.001,150,"[1015, 41, 319, 74]",0.7491890399613499,0.6113496672756049,0.2061084245355052,0.3082811609891169
6,0.01,50,"[1049, 7, 377, 16]",0.7349851611567396,0.6774086280039153,0.043420717739882916,0.08160363940276517
7,0.01,100,"[1050, 6, 382, 11]",0.7349161432811098,0.6874639092443999,0.04113005853906847,0.07761469030867166
8,0.01,150,"[1050, 6, 382, 11]",0.7349299468562357,0.6899798419587312,0.0408246373122932,0.07708225148552379
