,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[1005, 51, 303, 90]","[1009, 47, 299, 94]","[997, 59, 315, 78]","[991, 65, 290, 103]","[990, 66, 301, 92]","[1005, 51, 317, 76]",[9985  575 3068  861],[9976  584 3062  867],[9985  575 3065  864],[9985  575 3059  870],[9976  584 3071  858]
1,50,0.75,"[1006, 50, 304, 89]","[999, 57, 288, 105]","[989, 67, 309, 84]","[992, 64, 284, 109]","[986, 70, 301, 92]","[1000, 56, 307, 86]",[9945  615 3016  913],[9935  625 3020  909],[9951  609 3029  900],[9947  613 3033  896],[9941  619 3041  888]
2,50,1.0,"[1002, 54, 299, 94]","[995, 61, 286, 107]","[987, 69, 305, 88]","[982, 74, 281, 112]","[983, 73, 296, 97]","[997, 59, 308, 85]",[9885  675 2986  943],[9906  654 2977  952],[9888  672 2970  959],[9897  663 2979  950],[9900  660 2982  947]
3,100,0.5,"[1006, 50, 299, 94]","[1004, 52, 293, 100]","[992, 64, 306, 87]","[989, 67, 285, 108]","[987, 69, 298, 95]","[998, 58, 310, 83]",[9932  628 3019  910],[9938  622 3028  901],[9948  612 3019  910],[9936  624 3022  907],[9933  627 3029  900]
4,100,0.75,"[1005, 51, 303, 90]","[995, 61, 283, 110]","[989, 67, 305, 88]","[983, 73, 279, 114]","[985, 71, 291, 102]","[998, 58, 306, 87]",[9902  658 2982  947],[9900  660 2980  949],[9899  661 2993  936],[9910  650 3002  927],[9901  659 3004  925]
5,100,1.0,"[1004, 52, 298, 95]","[984, 72, 286, 107]","[988, 68, 302, 91]","[980, 76, 271, 122]","[986, 70, 291, 102]","[992, 64, 302, 91]",[9870  690 2943  986],[9891  669 2955  974],[9865  695 2961  968],[9859  701 2959  970],[9872  688 2952  977]
6,150,0.5,"[1002, 54, 296, 97]","[1000, 56, 290, 103]","[988, 68, 304, 89]","[986, 70, 282, 111]","[986, 70, 294, 99]","[996, 60, 309, 84]",[9904  656 2987  942],[9918  642 2998  931],[9925  635 2998  931],[9911  649 2989  940],[9928  632 2997  932]
7,150,0.75,"[1003, 53, 300, 93]","[990, 66, 283, 110]","[986, 70, 304, 89]","[984, 72, 280, 113]","[984, 72, 290, 103]","[994, 62, 305, 88]",[9873  687 2964  965],[9887  673 2965  964],[9887  673 2975  954],[9880  680 2981  948],[9885  675 2980  949]
8,150,1.0,"[1001, 55, 295, 98]","[985, 71, 284, 109]","[987, 69, 299, 94]","[981, 75, 271, 122]","[983, 73, 286, 107]","[991, 65, 303, 90]",[9861  699 2927 1002],[9857  703 2946  983],[9859  701 2939  990],[9854  706 2937  992],[9858  702 2955  974]
