,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[955, 101, 267, 126]",0.7408240734350195,0.5510342326168798,0.2412827691524561,0.3352776148570822
1,0.0005,"[1001, 55, 317, 76]",0.7468010214645593,0.5952563576109096,0.20789004835836092,0.30801557999905693
2,0.0008,"[1013, 43, 319, 74]",0.7464559320864105,0.5917713455400948,0.21104606770170525,0.3105575716126801
3,0.001,"[1019, 37, 322, 71]",0.747532610946235,0.6001746660439623,0.20946805803003307,0.30962027345934573
4,0.002,"[1017, 39, 322, 71]",0.7479191110497619,0.6030953980832849,0.2063629422244846,0.3072886206580326
5,0.003,"[1014, 42, 320, 73]",0.7475050037959832,0.6107920817179207,0.1899210995164164,0.28967850473934453
6,0.004,"[1014, 42, 318, 75]",0.7475326109462349,0.6201619200128394,0.17831509289895647,0.27688584384540565
7,0.005,"[1018, 38, 326, 67]",0.7465249499620402,0.6231897536879138,0.16543649783659964,0.2612579012526021
8,0.01,"[1051, 5, 385, 8]",0.7353578576851405,0.6396945343547344,0.0555357597353016,0.10177758003099184
