,Estimators,Learning Rate,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,50,0.5,"[998, 58, 302, 91]",0.74335012768307,0.5667268523869567,0.2274370068719776,0.32452180775215217
1,50,0.75,"[998, 58, 302, 91]",0.7433363241079439,0.5658603810672449,0.2297276660727921,0.32675543506566074
2,50,1.0,"[998, 58, 302, 91]",0.7434605562840776,0.5666719888677165,0.2292695342326292,0.32641480466805967
3,100,0.5,"[998, 58, 302, 91]",0.7434467527089517,0.5666148155442577,0.2292186306948333,0.32635305826039473
4,100,0.75,"[998, 58, 302, 91]",0.7434605562840776,0.5666899605147517,0.2292186306948333,0.3263654155260603
5,100,1.0,"[998, 58, 302, 91]",0.7434605562840776,0.5666899605147517,0.2292186306948333,0.3263654155260603
6,150,0.5,"[998, 58, 302, 91]",0.7434605562840776,0.5666899605147517,0.2292186306948333,0.3263654155260603
7,150,0.75,"[998, 58, 302, 91]",0.7434605562840776,0.5666899605147517,0.2292186306948333,0.3263654155260603
8,150,1.0,"[998, 58, 302, 91]",0.7434605562840776,0.5666899605147517,0.2292186306948333,0.3263654155260603
