,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,12,50,"[985, 71, 282, 111]",0.7428946097039132,0.5511326616765648,0.2796131331127513,0.3709849235719989
1,12,100,"[985, 71, 278, 115]",0.7428670025536614,0.5510541345117201,0.2794095189615678,0.3707913864022714
2,12,150,"[986, 70, 280, 113]",0.7427979846780316,0.5509221044920107,0.2787477729702214,0.3701771138614884
3,14,50,"[988, 68, 281, 112]",0.7444406101180207,0.5582147042713964,0.27610078900483587,0.3694477259980404
4,14,100,"[987, 69, 282, 111]",0.744302574366761,0.5576603703855975,0.2758971748536524,0.3691457845745548
5,14,150,"[986, 70, 283, 110]",0.7443577886672649,0.5580030706287715,0.2754390430134894,0.368813768894396
6,16,50,"[986, 70, 283, 110]",0.7457657533301124,0.5647469857859054,0.27243573428353274,0.3675532027137892
7,16,100,"[989, 67, 285, 108]",0.7457519497549866,0.5646143564166299,0.2726902519725121,0.3677590683082371
8,16,150,"[989, 67, 285, 108]",0.7458209676306163,0.5651772052010733,0.2717739882921863,0.3670420132831003
