,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[1009, 47, 309, 84]","[1007, 49, 295, 98]","[996, 60, 315, 78]","[989, 67, 290, 103]","[992, 64, 303, 90]","[1008, 48, 315, 78]",[9991  569 3061  868],[9980  580 3051  878],[9965  595 3060  869],[9999  561 3059  870],[9988  572 3062  867]
1,50,0.75,"[1006, 50, 305, 88]","[999, 57, 295, 98]","[989, 67, 312, 81]","[990, 66, 290, 103]","[988, 68, 302, 91]","[1002, 54, 305, 88]",[9954  606 3033  896],[9951  609 3022  907],[9926  634 3035  894],[9964  596 3032  897],[9940  620 3036  893]
2,50,1.0,"[1008, 48, 303, 90]","[992, 64, 293, 100]","[985, 71, 307, 86]","[991, 65, 287, 106]","[988, 68, 298, 95]","[997, 59, 304, 89]",[9919  641 2999  930],[9908  652 2987  942],[9908  652 3005  924],[9912  648 3003  926],[9923  637 2994  935]
3,100,0.5,"[1007, 49, 304, 89]","[1004, 52, 292, 101]","[989, 67, 308, 85]","[989, 67, 290, 103]","[991, 65, 299, 94]","[1001, 55, 309, 84]",[9953  607 3026  903],[9948  612 3018  911],[9936  624 3022  907],[9953  607 3015  914],[9949  611 3026  903]
4,100,0.75,"[1005, 51, 305, 88]","[991, 65, 290, 103]","[984, 72, 304, 89]","[987, 69, 287, 106]","[989, 67, 296, 97]","[1001, 55, 306, 87]",[9917  643 3003  926],[9932  628 2987  942],[9903  657 2998  931],[9934  626 3000  929],[9921  639 2996  933]
5,100,1.0,"[1004, 52, 297, 96]","[987, 69, 289, 104]","[984, 72, 299, 94]","[988, 68, 286, 107]","[990, 66, 295, 98]","[1000, 56, 300, 93]",[9891  669 2968  961],[9897  663 2956  973],[9867  693 2990  939],[9899  661 2970  959],[9915  645 2958  971]
6,150,0.5,"[1005, 51, 305, 88]","[1000, 56, 295, 98]","[987, 69, 307, 86]","[984, 72, 288, 105]","[990, 66, 293, 100]","[1001, 55, 308, 85]",[9926  634 3009  920],[9924  636 3001  928],[9916  644 3017  912],[9944  616 2999  930],[9943  617 3008  921]
7,150,0.75,"[1004, 52, 301, 92]","[988, 68, 291, 102]","[984, 72, 303, 90]","[983, 73, 285, 108]","[991, 65, 296, 97]","[999, 57, 304, 89]",[9906  654 2987  942],[9901  659 2975  954],[9878  682 2996  933],[9922  638 2972  957],[9901  659 2987  942]
8,150,1.0,"[1001, 55, 296, 97]","[988, 68, 290, 103]","[988, 68, 302, 91]","[988, 68, 284, 109]","[984, 72, 293, 100]","[999, 57, 302, 91]",[9878  682 2961  968],[9887  673 2953  976],[9859  701 2974  955],[9884  676 2958  971],[9888  672 2957  972]
