,N_Estimators,Max_Depth,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,300,5,50,"[1021, 35, 324, 69]",0.7489405756090827,0.6251506178637439,0.1852379740391957,0.2857881877279477
1,300,10,50,"[1016, 40, 310, 83]",0.7508316654013389,0.6124493326444087,0.22097225757190125,0.3247635475931589
2,300,15,50,"[1011, 45, 306, 87]",0.7517427013596523,0.6106178592238832,0.23324001018070756,0.3375416871950524
