,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[998, 58, 302, 91]","[982, 74, 296, 97]","[1011, 45, 339, 54]","[985, 71, 285, 108]","[1002, 54, 337, 56]","[996, 60, 298, 95]",[9919  641 3079  850],[9858  702 3010  919],[9858  702 3010  919],[9891  669 3068  861],[9858  702 3010  919]
1,50,0.75,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[993, 63, 331, 62]","[996, 60, 298, 95]",[9880  680 3037  892],[9858  702 3010  919],[9858  702 3010  919],[9886  674 3065  864],[9856  704 3010  919]
2,50,1.0,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1004, 52, 337, 56]","[996, 60, 298, 95]",[9891  669 3043  886],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3068  861],[9856  704 3010  919]
3,100,0.5,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1004, 52, 337, 56]","[996, 60, 298, 95]",[9891  669 3043  886],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3069  860],[9856  704 3010  919]
4,100,0.75,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1005, 51, 338, 55]","[996, 60, 298, 95]",[9892  668 3044  885],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3068  861],[9856  704 3010  919]
5,100,1.0,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1005, 51, 338, 55]","[996, 60, 298, 95]",[9892  668 3044  885],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3068  861],[9856  704 3010  919]
6,150,0.5,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1005, 51, 338, 55]","[996, 60, 298, 95]",[9892  668 3044  885],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3068  861],[9856  704 3010  919]
7,150,0.75,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1005, 51, 338, 55]","[996, 60, 298, 95]",[9892  668 3044  885],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3068  861],[9856  704 3010  919]
8,150,1.0,"[998, 58, 302, 91]","[982, 74, 296, 97]","[981, 75, 303, 90]","[985, 71, 285, 108]","[1005, 51, 338, 55]","[996, 60, 298, 95]",[9892  668 3044  885],[9858  702 3010  919],[9858  702 3010  919],[9893  667 3068  861],[9856  704 3010  919]
