,N_Estimators,Max_Depth,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,300,5,50,"[1016, 40, 312, 81]",0.7497825936917661,0.6151790633905727,0.20641384576228047,0.30909136092130785
1,300,10,50,"[1015, 41, 308, 85]",0.7511767547794879,0.6114416533473944,0.22611351488928483,0.3301343597951476
2,300,15,50,"[996, 60, 295, 98]",0.7488301470080752,0.5890853118142702,0.24387884958004583,0.3449431104172563
