,Max_depth,N_estimators,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,1,"[50, 100, 150]",50,"[1031, 25, 354, 39]",0.7425081096003866,0.644156708628692,0.11270043268007127,0.19182355245507976
1,1,"[50, 100, 150]",100,"[1031, 25, 354, 39]",0.7426185382013941,0.6458938418255689,0.11254772206668365,0.19168142802067176
2,1,"[50, 100, 150]",150,"[1031, 25, 354, 39]",0.7425081096003865,0.6459108613822622,0.11163145838635787,0.19035135775476972
3,1,"[50, 100, 150]",50,"[1027, 29, 341, 52]",0.7456967354544826,0.6436576702464873,0.13937388648511073,0.22912772523347127
4,1,"[50, 100, 150]",100,"[1027, 29, 341, 52]",0.7456277175788528,0.6436990254940226,0.1387630440315602,0.2283066348106469
5,1,"[50, 100, 150]",150,"[1027, 29, 341, 52]",0.7456139140037269,0.6440256291192927,0.13840671926698905,0.22784445412986712
6,1,"[50, 100, 150]",50,"[1022, 34, 327, 66]",0.7483470218786665,0.6335285945526463,0.17078136930516669,0.26902999030636005
7,1,"[50, 100, 150]",100,"[1022, 34, 327, 66]",0.7485402719304298,0.6355675254668787,0.17042504454059557,0.2687730398910756
8,1,"[50, 100, 150]",150,"[1022, 34, 327, 66]",0.7482642004279108,0.6337148340302903,0.16986510562484095,0.26791017925985117
9,2,"[50, 100, 150]",50,"[1021, 35, 323, 70]",0.7477672717233763,0.621527469486497,0.17862051412573177,0.2774850759541298
10,2,"[50, 100, 150]",100,"[1021, 35, 324, 69]",0.7476706466974946,0.6209214131243691,0.1784168999745482,0.2771810250717862
11,2,"[50, 100, 150]",150,"[1021, 35, 325, 68]",0.7476706466974947,0.6212140351642631,0.17806057520997712,0.2767825774022069
12,2,"[50, 100, 150]",50,"[1013, 43, 312, 81]",0.7495065221892471,0.6136475175844518,0.20590481038432168,0.3083422142606924
13,2,"[50, 100, 150]",100,"[1013, 43, 312, 81]",0.7493822900131135,0.6128548169924388,0.20580300330872997,0.3081306516335339
14,2,"[50, 100, 150]",150,"[1013, 43, 313, 80]",0.749175236386224,0.6118448859920894,0.20524306439297532,0.30737448859732047
15,2,"[50, 100, 150]",50,"[1011, 45, 310, 83]",0.7496445579405066,0.6089290129866486,0.2145584118096208,0.31730767855478376
16,2,"[50, 100, 150]",100,"[1010, 46, 310, 83]",0.7496859686658844,0.6087263934480841,0.2153219648765589,0.3181156513471768
17,2,"[50, 100, 150]",150,"[1010, 46, 310, 83]",0.7495755400648767,0.6082192590186678,0.21501654364978365,0.31771301726442724
18,3,"[50, 100, 150]",50,"[1014, 42, 311, 82]",0.7492442542618539,0.6071000076247842,0.21338763044031564,0.3157814857441809
19,3,"[50, 100, 150]",100,"[1014, 42, 310, 83]",0.7492994685623577,0.6073643146801382,0.21354034105370326,0.3159824681981756
20,3,"[50, 100, 150]",150,"[1014, 42, 312, 81]",0.7492580578369797,0.6072567505782872,0.21328582336472385,0.3156896088310774
21,3,"[50, 100, 150]",50,"[1011, 45, 308, 85]",0.7495617364897509,0.604950215714404,0.22036141511835075,0.3230445925843262
22,3,"[50, 100, 150]",100,"[1011, 45, 307, 86]",0.7495617364897509,0.6051458901302975,0.22000509035377958,0.32268871467588023
23,3,"[50, 100, 150]",150,"[1011, 45, 310, 83]",0.7495893436400027,0.605086878667425,0.22041231865614663,0.32312042278237907
24,3,"[50, 100, 150]",50,"[1010, 46, 306, 87]",0.749506522189247,0.6018214118758978,0.22534996182234662,0.32790967549105515
25,3,"[50, 100, 150]",100,"[1011, 45, 307, 86]",0.7496169507902546,0.602359492661925,0.22555357597353018,0.32820492690231584
26,3,"[50, 100, 150]",150,"[1012, 44, 306, 87]",0.7496721650907585,0.6026014403557522,0.2257062865869178,0.32840348047862417
27,4,"[50, 100, 150]",50,"[1013, 43, 312, 81]",0.7497687901166401,0.6066735222741306,0.21959786205141257,0.322464681123737
28,4,"[50, 100, 150]",100,"[1013, 43, 311, 82]",0.7494927186141211,0.6057386436109732,0.2182743700687198,0.3209072252438285
29,4,"[50, 100, 150]",150,"[1014, 42, 312, 81]",0.7497411829663883,0.6070065013684484,0.21873250190888266,0.32157993638919485
30,4,"[50, 100, 150]",50,"[1011, 45, 306, 87]",0.7495341293394989,0.6029939319698876,0.22356833799949097,0.32618774581848264
31,4,"[50, 100, 150]",100,"[1012, 44, 306, 87]",0.7494927186141209,0.6031030133162848,0.22290659200814456,0.3255011418980938
32,4,"[50, 100, 150]",150,"[1012, 44, 310, 83]",0.7492856649872317,0.6019909159277105,0.22265207431916517,0.3250677951351456
33,4,"[50, 100, 150]",50,"[1012, 44, 304, 89]",0.7500034508937815,0.602396786691964,0.22972766607279205,0.3326068109863759
34,4,"[50, 100, 150]",100,"[1012, 44, 304, 89]",0.7503347366968045,0.6042203503562412,0.22993128022397555,0.33309757791054667
35,4,"[50, 100, 150]",150,"[1013, 43, 306, 87]",0.7500862723445373,0.6030336512087215,0.2294222448460168,0.3323846552595847
