,N_Estimators,Max_Depth,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,300,5,50,"[1018, 38, 318, 75]",0.7490510042100904,0.61891348775771,0.1940442860778824,0.2954446660381179
1,300,10,50,"[1014, 42, 308, 85]",0.7510525226033542,0.6126758980554341,0.2228556884703487,0.3268256801082347
2,300,15,50,"[1011, 45, 302, 91]",0.7509420940023466,0.6046652758222052,0.235530669381522,0.33900310420382856
