,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[989, 67, 285, 108]",0.7431844847815585,0.5776818567867958,0.19877831509289895,0.2949837100093433
1,0.0005,"[1021, 35, 329, 64]",0.7459313962316241,0.5957658734947279,0.19704759480783912,0.29585761893812756
2,0.0008,"[1015, 41, 319, 74]",0.7457519497549865,0.5950822686504604,0.19653855942988038,0.29520505805024244
3,0.001,"[1011, 45, 316, 77]",0.7458209676306163,0.5950694582312666,0.19735301603461441,0.2960869844724099
4,0.002,"[1014, 42, 319, 74]",0.7466629857132998,0.6038467044154948,0.1913973021124968,0.2905300407766312
5,0.003,"[1022, 34, 330, 63]",0.747587825246739,0.613781412226176,0.18671417663527615,0.28625606691278327
6,0.004,"[1022, 34, 332, 61]",0.7473807716198496,0.6188404202744227,0.1782641893611606,0.27674254358259426
7,0.005,"[1022, 34, 336, 57]",0.7463178963351508,0.6209401688485684,0.16569101552557902,0.2615278799642216
8,0.01,"[1041, 15, 363, 30]",0.7363517150942095,0.6443132962096418,0.06189870195978621,0.11274751988065909
