,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,12,50,"[984, 72, 288, 105]",0.7418593415694665,0.5478232701856006,0.27513362178671424,0.3662960011861472
1,12,100,"[988, 68, 286, 107]",0.7420525916212299,0.5485298741430749,0.27564265716467296,0.36690854398093015
2,12,150,"[987, 69, 289, 104]",0.7425219131755124,0.5502964215898769,0.2762025960804276,0.3677997159298717
3,14,50,"[987, 69, 288, 105]",0.7433915384084477,0.5549984279173871,0.27085772461186053,0.3640415947716854
4,14,100,"[989, 67, 288, 105]",0.7435847884602111,0.5557983040325916,0.27101043522524815,0.36435516300996496
5,14,150,"[990, 66, 290, 103]",0.7431844847815585,0.5543150009490768,0.2700941715449224,0.363209473720261
6,16,50,"[986, 70, 290, 103]",0.7447028780454138,0.5614410953924972,0.26734538050394496,0.36220525439263396
7,16,100,"[989, 67, 290, 103]",0.7447995030712955,0.5617597808676964,0.26780351234410793,0.3626966024002053
8,16,150,"[991, 65, 290, 103]",0.7448547173717993,0.5620132004335995,0.2677017052685161,0.36265480472701783
