,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[166, 144, 97, 373]","[155, 156, 87, 382]","[174, 137, 85, 384]","[150, 161, 77, 392]","[163, 148, 95, 374]","[149, 161, 89, 380]",[1584 1520  878 3813],[1581 1523  877 3814],[1572 1532  886 3805],[1576 1528  886 3805],[1567 1537  879 3812]
1,50,0.75,"[165, 145, 106, 364]","[158, 153, 91, 378]","[178, 133, 87, 382]","[151, 160, 80, 389]","[174, 137, 102, 367]","[152, 158, 90, 379]",[1606 1498  910 3781],[1590 1514  920 3771],[1591 1513  908 3783],[1615 1489  926 3765],[1605 1499  918 3773]
2,50,1.0,"[163, 147, 100, 370]","[155, 156, 93, 376]","[180, 131, 86, 383]","[157, 154, 81, 388]","[168, 143, 102, 367]","[153, 157, 95, 374]",[1621 1483  922 3769],[1599 1505  924 3767],[1616 1488  914 3777],[1629 1475  931 3760],[1622 1482  929 3762]
3,100,0.5,"[167, 143, 104, 366]","[161, 150, 93, 376]","[175, 136, 85, 384]","[154, 157, 82, 387]","[169, 142, 98, 371]","[154, 156, 94, 375]",[1621 1483  919 3772],[1619 1485  911 3780],[1613 1491  899 3792],[1621 1483  919 3772],[1614 1490  906 3785]
4,100,0.75,"[165, 145, 104, 366]","[156, 155, 93, 376]","[178, 133, 84, 385]","[160, 151, 82, 387]","[175, 136, 103, 366]","[155, 155, 100, 369]",[1627 1477  926 3765],[1612 1492  934 3757],[1635 1469  909 3782],[1634 1470  932 3759],[1629 1475  928 3763]
5,100,1.0,"[163, 147, 104, 366]","[159, 152, 98, 371]","[178, 133, 91, 378]","[162, 149, 89, 380]","[167, 144, 107, 362]","[156, 154, 104, 365]",[1638 1466  955 3736],[1644 1460  941 3750],[1656 1448  929 3762],[1649 1455  945 3746],[1646 1458  952 3739]
6,150,0.5,"[164, 146, 104, 366]","[163, 148, 96, 373]","[179, 132, 85, 384]","[155, 156, 83, 386]","[171, 140, 104, 365]","[152, 158, 99, 370]",[1634 1470  931 3760],[1613 1491  921 3770],[1632 1472  922 3769],[1642 1462  924 3767],[1631 1473  922 3769]
7,150,0.75,"[162, 148, 102, 368]","[160, 151, 93, 376]","[177, 134, 90, 379]","[161, 150, 83, 386]","[173, 138, 100, 369]","[155, 155, 103, 366]",[1638 1466  937 3754],[1641 1463  947 3744],[1648 1456  933 3758],[1644 1460  944 3747],[1636 1468  941 3750]
8,150,1.0,"[167, 143, 100, 370]","[161, 150, 96, 373]","[179, 132, 90, 379]","[165, 146, 88, 381]","[175, 136, 102, 367]","[155, 155, 104, 365]",[1663 1441  958 3733],[1657 1447  959 3732],[1661 1443  943 3748],[1658 1446  943 3748],[1653 1451  957 3734]
