,Estimators,Learning Rate,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,50,0.5,"[163, 147, 96, 374]",0.6895958948043617,0.7123367036596706,0.8121935621402686,0.7589938710702617
1,50,0.75,"[162, 148, 103, 367]",0.6909813983322644,0.7161437401889059,0.8059688765721594,0.7584044421693239
2,50,1.0,"[159, 151, 103, 367]",0.6909557408595254,0.7175679170902416,0.8022170112982305,0.7575341311058249
3,100,0.5,"[161, 149, 99, 371]",0.6912123155869148,0.7157183236156069,0.807716904711149,0.7589383279919223
4,100,0.75,"[164, 146, 104, 366]",0.6921359846055163,0.7179657044520512,0.8044340225964615,0.758742104860256
5,100,1.0,"[166, 144, 106, 364]",0.6912123155869148,0.7184061195705989,0.8007674269878491,0.7573537260913985
6,150,0.5,"[162, 148, 103, 367]",0.6919050673508659,0.7170895945204492,0.8060541462374762,0.7589721861324511
7,150,0.75,"[167, 143, 104, 366]",0.6918024374599103,0.7181733420640988,0.8029844382860798,0.7582128050075784
8,150,1.0,"[167, 143, 106, 364]",0.6908017960230918,0.7183196141784199,0.7998720955020251,0.7569044737967443
