,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,12,50,"[142, 168, 106, 364]",0.6665298268120591,0.697316781290012,0.7878490726923897,0.7398158087409241
1,12,100,"[151, 159, 109, 361]",0.6672225785760102,0.6980194624834171,0.7878917075250479,0.7402326979272524
2,12,150,"[149, 161, 107, 363]",0.6675048107761385,0.6984005135364724,0.7876358985290983,0.7403340939570622
3,14,50,"[141, 169, 105, 365]",0.6681719050673509,0.6974716727382588,0.7922404604561928,0.741837027402662
4,14,100,"[144, 166, 107, 363]",0.6679153303399615,0.6975184706876766,0.7913451289703688,0.7414706398426569
5,14,150,"[145, 165, 103, 367]",0.6681975625400898,0.6976161942068762,0.7918993817949265,0.7417697042285166
6,16,50,"[138, 172, 104, 366]",0.66891597177678,0.6969768762183908,0.7958644212321466,0.7431400409972617
7,16,100,"[143, 167, 108, 362]",0.6685824246311739,0.6969138759045022,0.7950543594116393,0.7427529510957589
8,16,150,"[144, 166, 102, 368]",0.6687620269403464,0.6970954131115622,0.7950543594116393,0.7428548168064113
