,Alpha,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,50,"[150, 160, 102, 368]",0.6894162924951892,0.7164343395348223,0.8009379663184821,0.7563155731394902
1,0.0001,100,"[159, 151, 108, 362]",0.6892880051314946,0.7171104915876225,0.7988488595182264,0.7557603162601823
2,0.0001,150,"[162, 148, 108, 362]",0.6903656189865298,0.7177727435777563,0.800127904497975,0.7566983506275846
3,0.001,50,"[162, 148, 102, 368]",0.6913149454778703,0.7165261730831253,0.8059262417395011,0.7585919700065332
4,0.001,100,"[161, 149, 102, 368]",0.6913662604233484,0.7164635674083099,0.8062246855681092,0.7586916995953127
5,0.001,150,"[160, 150, 100, 370]",0.6916484926234766,0.7162828372901824,0.8074610957151993,0.7591398660424631
6,0.01,50,"[139, 171, 84, 386]",0.6771263630532393,0.6922640435691161,0.8344063099552335,0.7567164910787189
7,0.01,100,"[136, 174, 82, 388]",0.6775881975625401,0.6927871150328799,0.8341505009592838,0.7569242799191722
8,0.01,150,"[134, 176, 79, 391]",0.6770237331622835,0.6923018964001965,0.8339799616286505,0.7565651177429696
