,N_Estimators,Max_Depth,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,300,5,"[1020, 36, 330, 63]",0.74594519980675,0.6049069373942471,0.1819801476202596,0.2797886910585013
1,300,10,"[1009, 47, 315, 78]",0.7485678790806819,0.597544338335607,0.22295749554594044,0.32474513438368857
2,300,15,"[965, 91, 290, 103]",0.7345572503278349,0.5200579990333495,0.2738610333418173,0.3587862620873624
3,500,5,"[1020, 36, 328, 65]",0.7460832355580095,0.6062925170068028,0.18147111224230084,0.279333986287953
4,500,10,"[1005, 51, 316, 77]",0.7480847539512734,0.5960082587749483,0.2204123186561466,0.3218134522482349
5,500,15,"[965, 91, 292, 101]",0.7342811788253157,0.5192965315095261,0.2705523033850853,0.35575635876840694
