,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,12,50,"[147, 163, 105, 365]",0.6715843489416292,0.701048086058028,0.7920272862929013,0.7437614710120365
1,12,100,"[150, 160, 109, 361]",0.6713534316869788,0.700920890412273,0.7917288424642933,0.7435585032046146
2,12,150,"[149, 161, 109, 361]",0.672123155869147,0.7014890640526101,0.7923683649541675,0.7441592924861031
