,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[167, 143, 97, 373]","[153, 158, 87, 382]","[173, 138, 81, 388]","[146, 165, 77, 392]","[161, 150, 95, 374]","[152, 158, 88, 381]",[1581 1523  868 3823],[1574 1530  894 3797],[1567 1537  876 3815],[1582 1522  884 3807],[1560 1544  872 3819]
1,50,0.75,"[163, 147, 103, 367]","[152, 159, 95, 374]","[178, 133, 86, 383]","[155, 156, 76, 393]","[167, 144, 100, 369]","[153, 157, 94, 375]",[1604 1500  904 3787],[1584 1520  924 3767],[1592 1512  912 3779],[1621 1483  926 3765],[1605 1499  914 3777]
2,50,1.0,"[163, 147, 102, 368]","[154, 157, 95, 374]","[178, 133, 85, 384]","[154, 157, 80, 389]","[170, 141, 101, 368]","[156, 154, 99, 370]",[1629 1475  917 3774],[1620 1484  934 3757],[1612 1492  923 3768],[1632 1472  936 3755],[1623 1481  928 3763]
3,100,0.5,"[165, 145, 100, 370]","[157, 154, 94, 375]","[178, 133, 83, 386]","[152, 159, 82, 387]","[163, 148, 95, 374]","[155, 155, 96, 373]",[1612 1492  897 3794],[1594 1510  913 3778],[1606 1498  898 3793],[1611 1493  907 3784],[1613 1491  903 3788]
4,100,0.75,"[166, 144, 104, 366]","[160, 151, 96, 373]","[181, 130, 84, 385]","[157, 154, 83, 386]","[173, 138, 104, 365]","[157, 153, 105, 364]",[1643 1461  935 3756],[1622 1482  924 3767],[1632 1472  915 3776],[1623 1481  927 3764],[1640 1464  932 3759]
5,100,1.0,"[165, 145, 102, 368]","[160, 151, 99, 370]","[178, 133, 84, 385]","[155, 156, 84, 385]","[172, 139, 109, 360]","[160, 150, 109, 360]",[1640 1464  949 3742],[1631 1473  949 3742],[1634 1470  946 3745],[1638 1466  938 3753],[1670 1434  948 3743]
6,150,0.5,"[166, 144, 103, 367]","[162, 149, 94, 375]","[181, 130, 82, 387]","[153, 158, 85, 384]","[167, 144, 103, 366]","[155, 155, 103, 366]",[1628 1476  922 3769],[1610 1494  926 3765],[1625 1479  913 3778],[1628 1476  922 3769],[1642 1462  918 3773]
7,150,0.75,"[166, 144, 104, 366]","[159, 152, 99, 370]","[178, 133, 80, 389]","[159, 152, 82, 387]","[170, 141, 107, 362]","[159, 151, 104, 365]",[1641 1463  936 3755],[1635 1469  942 3749],[1622 1482  930 3761],[1638 1466  927 3764],[1658 1446  950 3741]
8,150,1.0,"[168, 142, 102, 368]","[160, 151, 98, 371]","[180, 131, 87, 382]","[163, 148, 88, 381]","[167, 144, 109, 360]","[154, 156, 103, 366]",[1651 1453  954 3737],[1633 1471  963 3728],[1632 1472  944 3747],[1647 1457  940 3751],[1674 1430  948 3743]
