,Estimators,Learning Rate,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,50,0.5,"[159, 151, 96, 374]",0.6864656831302117,0.7095857621142434,0.8108718823278618,0.7568510275118945
1,50,0.75,"[161, 149, 100, 370]",0.6859012187299551,0.7109707664330025,0.8055425282455765,0.7553059806715348
2,50,1.0,"[157, 153, 101, 369]",0.6858499037844772,0.711556010122704,0.8038371349392455,0.7548841726986667
3,100,0.5,"[158, 152, 96, 374]",0.6866452854393842,0.7110301081870519,0.8074610957151993,0.7561817627565213
4,100,0.75,"[161, 149, 103, 367]",0.686311738293778,0.7120389913032318,0.8038371349392452,0.7551558827842668
5,100,1.0,"[163, 147, 104, 366]",0.6855420141116101,0.7120014070456299,0.8017906629716478,0.7542303095264004
6,150,0.5,"[161, 149, 102, 368]",0.6862347658755613,0.7115097625131309,0.8050309102536772,0.7553858231235491
7,150,0.75,"[161, 149, 104, 366]",0.6852341244387429,0.7118216640359266,0.8014069494777234,0.7539602558040823
8,150,1.0,"[163, 147, 103, 367]",0.6853880692751764,0.7123362291849185,0.800468983159241,0.7538335633293942
