,Neighbors,Estimators,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,14,50,"[143, 167, 104, 366]",0.6723540731237974,0.700513003893801,0.7957791515668301,0.7451079894408137
1,14,100,"[146, 164, 105, 365]",0.6723027581783194,0.7005074277885341,0.7956512470688553,0.7450513046858204
2,14,150,"[148, 162, 102, 368]",0.6738678640153946,0.7016036866406683,0.7971008313792368,0.7463051870793374
